,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
2420,CHEMBL4217387,,0,377.37,0,2.80,4k,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cc(F)ccc1O,IC50,'=',273.72,nM,6.56,,,UO_0000065,17.39,0.33,3.76,8.90,False,CHEMBL4180198,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4177612,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
2421,CHEMBL258194,,0,209.29,0,2.70,7,NC1CC1(c1ccccc1)c1ccccc1,Kinact,,,,,,Not Determined,,,,,,False,CHEMBL926831,Inhibition of human LSD1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144791,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,None,
2422,CHEMBL4098894,,0,405.5,0,1.86,30d,N#Cc1ccc(N(CC(=O)N2CCC(CN)CC2)Cc2cccc(C(N)=O)c2)cc1,IC50,'=',1000.0,nM,6.0,,,UO_0000065,14.8,0.27,4.14,5.15,False,CHEMBL4019803,Inhibition of N-terminal truncated human LSD1 (151 to 852 residues) expressed in Escherichia coli after 30 mins using histone H3(1-21)K4(Me1) biotin peptide as substrate by TR-FRET assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017519,1,Scientific Literature,J Med Chem,2017.0,None,
2423,CHEMBL4470820,,0,388.9,0,3.42,WB10,Cl.O=C(/C=C/c1ccccc1O)Nc1cccc(OCC2CCNCC2)c1,IC50,'=',49600.0,nM,4.3,,,UO_0000065,12.21,0.23,0.88,6.10,False,CHEMBL4315249,Inhibition of human recombinant LSD1 using fluorogenic ADHP as substrate preincubated for 30 mins followed by substrate addition measured after 10 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4311998,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2424,CHEMBL4079933,,0,396.47,0,2.66,29c,COc1ccc(CN(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1F,Kd,'=',190.0,nM,6.72,,,UO_0000065,16.95,0.32,4.06,8.14,False,CHEMBL4019804,Binding affinity to LSD1 (unknown origin) by SPR analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017519,1,Scientific Literature,J Med Chem,2017.0,None,
2425,CHEMBL4291166,,0,183.68,0,1.75,5a,C[C@@H]1[C@H](N)[C@H]1c1ccccc1.Cl,Inhibition,,,,,,Not Active,,,,,,False,CHEMBL4253673,Inhibition of GST-tagged LSD1 (2 to 852 residues) (unknown origin) expressed in baculovirus infected sf9 cells at 100 uM preincubated for 15 mins followed by H3K4me2 substrate addition measured after 60 mins by amplex red reagent based HRP enzyme coupled fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4251603,1,Scientific Literature,Eur J Med Chem,2018.0,None,
2426,CHEMBL3639499,,0,224.31,0,2.73,BDBM153417,c1ccc(C2C[C@@H]2NCc2cccnc2)cc1,IC50,'=',210.0,nM,6.68,,294656,UO_0000065,29.77,0.54,3.95,26.80,False,CHEMBL3705690,"Amplex Red Peroxide/Peroxidase-Coupled Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc. In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Millipore) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red peroxide/peroxidase-coupled assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of various concentrations of inhibitor (from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in triplicate.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638785,37,BindingDB Database,,2015.0,None,
2427,CHEMBL4104027,,0,359.47,0,3.80,8,Cc1ccc([C@@H]2C(=O)N([C@H]3CC[C@H](N)CC3)[C@H]2c2ccc(C#N)cc2)cc1,Kd,'=',38000.0,nM,4.42,,,UO_0000065,12.3,0.22,0.62,6.30,False,CHEMBL4047448,Binding affinity to LSD1 (unknown origin) by SPR analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4043241,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
2428,CHEMBL4092760,,0,415.58,0,4.60,21h,CNC[C@H]1CC[C@H](C(=O)N2C[C@@H](c3ccc(C)cc3)[C@H](c3ccc(C#N)cc3)C2)CC1,Kd,'=',98.0,nM,7.01,,,UO_0000065,16.87,0.31,2.41,12.49,False,CHEMBL4047448,Binding affinity to LSD1 (unknown origin) by SPR analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4043241,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
2429,CHEMBL4079770,,0,455.61,0,4.18,23e,CNC[C@H]1CC[C@H](C(=O)N2C[C@@H](c3ccc(C#N)cc3)[C@H](c3ccc4c(cnn4C)c3)C2)CC1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,13.0,0.24,1.74,8.01,False,CHEMBL4047447,Inhibition of recombinant human N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli using histone H3(1-21)K4(Me1) biotin peptide as substrate measured after 30 mins by TR-FRET assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4043241,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
2430,CHEMBL4570066,,0,303.37,0,3.90,3h,COc1ccc(/C=C/c2cccc(N)c2)cc1-c1ncccn1,IC50,,,,,,Not Determined,,,,,,False,CHEMBL4310660,Inhibition of full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) using H3K4me2 peptide as substrate after 30 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308871,1,Scientific Literature,Bioorg Med Chem,2018.0,None,
2431,CHEMBL4475967,,0,373.43,0,1.72,7i,CN(C)S(=O)(=O)c1ccc(C(=O)N/N=C2\CCc3cccc(O)c32)cc1,Inhibition,'=',16.0,%,,,,UO_0000187,,,,,False,CHEMBL4432424,Inhibition of LSD1 (unknown origin) at 50 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431347,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,None,
2432,CHEMBL4546158,,0,476.99,0,2.45,5p,CN1CCCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4c(Cl)ccc(O)c43)c2)CC1,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL4432424,Inhibition of LSD1 (unknown origin) at 50 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431347,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,None,
2433,CHEMBL4527148,,0,435.51,0,3.30,5h,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N/N=C2\CCc3cccc(O)c32)c1,Inhibition,'=',18.0,%,,,,UO_0000187,,,,,False,CHEMBL4432424,Inhibition of LSD1 (unknown origin) at 50 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431347,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,None,
2434,CHEMBL4549040,,0,402.28,0,4.76,16e,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)cc2)c2cccc(Cl)c12,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4396034,Inhibition of recombinant LSD1 (unknown origin) (catalytic domain 157 to 852 residues) expressed in Escherichia coli BL21 using H3K4me1 as substrate incubated for 1 hr by horse-radish peroxidase/amplex red-based fluorescence method,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4393711,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2435,CHEMBL4447763,,0,452.88,0,2.13,6p,CCCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)nc2c1c(=O)[nH]c(=O)n2C,Inhibition,'=',48.0,%,,,,UO_0000187,,,,,False,CHEMBL4329419,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE3) at 20 uM using H3K4me2 as substrate after 30 mins in presence of FAD by amplex red reagent based fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4325908,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2436,CHEMBL4445417,,0,344.44,0,2.43,6d,CCCn1c(SCc2ccccc2C)nc2c1c(=O)[nH]c(=O)n2C,Inhibition,'=',20.0,%,,,,UO_0000187,,,,,False,CHEMBL4329419,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE3) at 20 uM using H3K4me2 as substrate after 30 mins in presence of FAD by amplex red reagent based fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4325908,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2437,CHEMBL4301645,,0,216.33,0,1.88,GSK-LSD1,c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1,Delta Tm,'=',8.37,degrees C,,,,UO_0000027,,,,,False,CHEMBL4396043,Binding affinity to recombinant LSD1 (unknown origin) assessed as change in melting temperature at 200 uM by SYPRO orange dye based thermal shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4393711,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2438,CHEMBL4451430,,0,451.48,0,3.49,10,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCCNC3)c2C)cc1F,EC50,'=',22.0,nM,7.66,,,UO_0000065,16.96,0.32,4.17,8.33,False,CHEMBL4310494,Inhibition of LSD1 in human THP1 cells assessed as induction of CD11b expression after 4 days by LIVE/DEAD violet staining based FACS analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308861,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2439,CHEMBL4589741,,0,312.4,0,2.19,D30,NNc1c2c(nc3nc(SCc4ccccc4)nn13)CCC2,IC50,'=',25740.0,nM,4.59,,,UO_0000065,14.69,0.28,2.40,5.66,False,CHEMBL4401328,Inhibition of recombinant LSD1 (unknown origin) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4400535,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2440,CHEMBL4551103,,0,386.52,0,3.42,6f,CCCn1c(SCc2ccc(C(C)(C)C)cc2)nc2c1c(=O)[nH]c(=O)n2C,Inhibition,'=',50.0,%,,,,UO_0000187,,,,,False,CHEMBL4329419,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE3) at 20 uM using H3K4me2 as substrate after 30 mins in presence of FAD by amplex red reagent based fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4325908,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2441,CHEMBL4466403,,0,294.31,0,-0.22,8,Cn1cnc2c1c(=O)n(CC(=O)OC(C)(C)C)c(=O)n2C,Inhibition,'=',22.0,%,,,,UO_0000187,,,,,False,CHEMBL4329419,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE3) at 20 uM using H3K4me2 as substrate after 30 mins in presence of FAD by amplex red reagent based fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4325908,1,Scientific Literature,Eur J Med Chem,2019.0,None,
2442,CHEMBL3401325,,0,703.47,3,6.62,6b,Cl.S=C(NCCCNCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3405673,Inhibition of human recombinant LSD1 at 10 uM after 30 mins to 4 hrs by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3400002,1,Scientific Literature,Bioorg. Med. Chem.,2015.0,None,
2443,CHEMBL3651562,,0,190.25,0,0.62,BDBM101247,NC(=O)CN[C@H]1C[C@@H]1c1ccccc1,Ki,'=',3000.0,nM,5.52,,218609,UO_0000065,29.03,0.54,4.90,10.02,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
2444,CHEMBL3651572,,0,275.4,0,1.20,BDBM101257,CC(CN(C)C)NC(=O)CN[C@H]1C[C@@H]1c1ccccc1,Ki,'=',40.0,nM,7.4,,218619,UO_0000065,26.86,0.51,6.20,16.67,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
2445,CHEMBL3781560,,0,572.54,0,4.25,14j,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)cc2NC(=O)OCc2ccccc2)CC1.Cl.Cl,FC,'=',4.5,,,,,,,,,,False,CHEMBL3782870,Inhibition of KDM1A in human NB4 cells assessed as increase in GFI1B mRNA expression at biochemical IC50 measured after 24 hrs by RT-PCR analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3779820,1,Scientific Literature,J. Med. Chem.,2016.0,CHEMBL3308423,
2446,CHEMBL4084845,,0,369.47,0,4.58,1; GSK-690,Cc1ccc(-c2ncc(OC[C@H]3CCNC3)cc2-c2ccc(C#N)cc2)cc1,Inhibition,'>',70.0,%,,,,UO_0000187,,,,,False,CHEMBL4019805,Inhibition of N-terminal truncated human LSD1 (151 to 852 residues) expressed in Escherichia coli at 30 uM after 30 mins using histone H3(1-21)K4(Me1) biotin peptide as substrate by TR-FRET assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4017519,1,Scientific Literature,J Med Chem,2017.0,None,
2447,CHEMBL4285048,,0,212.09,0,2.26,1i,N[C@H]1C[C@@H]1c1ccc(Br)cc1,IC50,'=',3700.0,nM,5.43,,,UO_0000065,25.61,0.67,3.17,20.88,False,CHEMBL4253684,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4251603,1,Scientific Literature,Eur J Med Chem,2018.0,None,
2448,CHEMBL3330340,,0,197.71,0,2.28,21b,CC[C@]1(N)C[C@@H]1c1ccccc1.Cl,IC50,'=',608.0,nM,6.22,,,UO_0000065,38.55,0.71,3.94,23.89,False,CHEMBL3388870,Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,None,
2449,CHEMBL3330339,,0,261.24,0,1.89,21a,C[C@]1(N)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F,IC50,'=',3260.0,nM,5.49,,,UO_0000065,37.27,0.68,3.60,21.09,False,CHEMBL3388870,Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,None,
2450,CHEMBL4294148,,0,302.21,0,4.09,7g,Brc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1,IC50,'=',95.9,nM,7.02,,,UO_0000065,23.22,0.53,2.93,58.34,False,CHEMBL4253672,Inhibition of GST-tagged LSD1 (2 to 852 residues) (unknown origin) expressed in baculovirus infected sf9 cells preincubated for 15 mins followed by H3K4me2 substrate addition measured after 60 mins by amplex red reagent based HRP enzyme coupled fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4251603,1,Scientific Literature,Eur J Med Chem,2018.0,None,
2451,CHEMBL3736264,,0,411.89,0,3.74,11f,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccn(C(=O)OCc3ccccc3)c2)cc1,FC,'<=',6.0,,,,,,,,,,False,CHEMBL3737235,Inhibition of LSD1 in human NB4 cells assessed as induction of GFI-1b mRNA expression at IC50 after 24 hrs by quantitative RT-PCR analysis relative to vehicle-treated control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3734732,1,Scientific Literature,MedChemComm,2015.0,CHEMBL3308423,
2452,CHEMBL3401325,,0,703.47,3,6.62,6b,Cl.S=C(NCCCNCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,Inhibition,,,,,,Active,,,,,,False,CHEMBL3405685,Inhibition of LSD1 in human Calu6 cells assessed as increase in p16 mRNA expression after 24 to 48 hrs by qRT-PCR analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Calu-6,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3400002,1,Scientific Literature,Bioorg. Med. Chem.,2015.0,CHEMBL3307639,
2453,CHEMBL4441868,,0,462.97,0,3.74,WB02,COc1cc(/C=C/C(=O)Nc2cccc(OCC3CCNCC3)c2)cc(OC)c1OC.Cl,IC50,'>',50000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4315249,Inhibition of human recombinant LSD1 using fluorogenic ADHP as substrate preincubated for 30 mins followed by substrate addition measured after 10 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4311998,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2454,CHEMBL4475277,,0,289.33,0,4.33,3d,Oc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,IC50,'=',4240.0,nM,5.37,,,UO_0000065,18.57,0.33,1.04,10.07,False,CHEMBL4310660,Inhibition of full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) using H3K4me2 peptide as substrate after 30 mins by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308871,1,Scientific Literature,Bioorg Med Chem,2018.0,None,
2455,CHEMBL4584224,,0,440.89,0,4.74,WB05,Cl.O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1cccc(OCC2CCNCC2)c1,IC50,'>',50000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4315249,Inhibition of human recombinant LSD1 using fluorogenic ADHP as substrate preincubated for 30 mins followed by substrate addition measured after 10 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4311998,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2456,CHEMBL250450,ISOQUERCETIN,2,464.38,2,-0.54,IQ,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,Inhibition,,,,,,Active,,,,,,False,CHEMBL4311555,Inhibition of LSD1 in human MDA-MB-231 cells assessed as increase in H3K9me2 methylation by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MDA-MB-231,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308904,1,Scientific Literature,Bioorg Med Chem,2019.0,CHEMBL3307960,
2457,CHEMBL4591673,,0,437.45,0,3.10,12,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCNC3)c2C)cc1F,EC50,'=',140.0,nM,6.85,,,UO_0000065,15.67,0.29,3.75,7.45,False,CHEMBL4310494,Inhibition of LSD1 in human THP1 cells assessed as induction of CD11b expression after 4 days by LIVE/DEAD violet staining based FACS analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308861,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2458,CHEMBL4467448,,0,388.9,0,3.42,WB07,Cl.O=C(/C=C/c1ccc(O)cc1)Nc1cccc(OCC2CCNCC2)c1,IC50,'=',800.0,nM,6.1,,,UO_0000065,17.3,0.32,2.68,8.64,False,CHEMBL4315249,Inhibition of human recombinant LSD1 using fluorogenic ADHP as substrate preincubated for 30 mins followed by substrate addition measured after 10 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4311998,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2459,CHEMBL485818,BAICALIN,0,446.36,1,0.14,Baicalin,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,IC50,'=',3550.0,nM,5.45,,,UO_0000065,12.21,0.23,5.31,2.91,False,CHEMBL4311550,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308904,1,Scientific Literature,Bioorg Med Chem,2019.0,None,
2460,CHEMBL4447527,,0,433.49,0,3.43,2,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1,IC50,'=',4.0,nM,8.4,,,UO_0000065,19.37,0.36,4.97,8.64,False,CHEMBL4310493,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308861,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
2461,CHEMBL4456993,,0,421.48,0,3.27,5g,O=C(N/N=C1\CCc2cccc(O)c21)c1cccc(S(=O)(=O)Nc2ccccc2)c1,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4432426,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431347,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,None,
